417,64698,51934,7199,13676,10815
416,65977,52697,7515,14237,11021
415,67193,53417,7870,14762,11248
414,68447,54114,8194,15366,11473
413,69693,54858,8541,15997,11671
412,70966,55598,8907,16604,11910
411,72243,56374,9318,17237,12131
410,73539,57140,9728,17900,12376
409,74881,57874,10171,18587,12592
408,76171,58631,10614,19291,12854
407,77508,59364,11094,20033,13087
406,78888,60127,11564,20801,13345
405,80312,60854,12077,21593,13593
404,81717,61620,12613,22402,13840
403,83163,62379,13130,23226,14066
402,84530,63114,13664,24046,14316
401,85960,63934,14209,24926,14571
400,87373,64701,14864,25765,14803
399,88901,65467,15518,26685,15068
398,90487,66238,16195,27605,15329
397,92002,67039,16892,28547,15583
396,93517,67828,17597,29512,15828
395,95081,68664,18331,30479,16055
394,96652,69482,19052,31485,16284
393,98240,70309,19828,32498,16513
392,99811,71128,20621,33543,16764
391,101476,71983,21413,34541,17035
390,103156,72780,22229,35686,17312
389,104799,73638,23065,36775,17592
388,106500,74472,23956,37920,17850
387,108240,75287,24855,39075,18125
386,109986,76116,25808,40260,18402
385,111768,77005,26774,41511,18669
384,113575,77834,27759,42682,18920
383,115321,78700,28853,43903,19193
382,117150,79556,29863,45141,19446
381,118966,80407,30926,46370,19711
380,120865,81321,32023,47652,19962
379,122781,82208,33181,48893,20208
378,124726,83101,34359,50274,20496
377,126683,83976,35576,51677,20777
376,128688,84867,36823,53089,21054
375,130714,85737,38069,54473,21334
374,132736,86628,39386,55878,21554
373,134737,87590,40777,57316,21820
372,136786,88606,42204,58799,22124
371,138924,89560,43610,60244,22390
370,141125,90486,45116,61763,22663
369,143241,91446,46515,63284,22951
368,145317,92372,48112,64796,23244
367,147603,93360,49678,66403,23497
366,149827,94399,51327,68004,23789
365,152013,95427,53001,69627,24063
364,154272,96468,54689,71203,24347
363,156656,97437,56419,72778,24639
362,158988,98463,58078,74451,24928
361,161368,99505,59915,76227,25246
360,163871,100525,61793,77914,25537
359,166380,101544,63668,79572,25824
358,168891,102551,65622,81463,26131
357,171486,103657,67525,83184,26436
356,174096,104815,69456,84992,26761
355,176677,105891,71472,86797,27056
354,179372,106988,73668,88679,27389
353,182108,108052,75890,90507,27699
352,184891,109151,78091,92384,27983
351,187684,110319,80344,94296,28303
350,190493,111459,82667,96279,28626
349,193480,112597,85022,98191,28915
348,196378,113711,87375,100167,29218
347,199296,114867,89892,102097,29483
346,202304,116017,92429,104145,29799
345,205376,117184,94905,106201,30124
344,208537,118414,97435,108199,30430
343,211746,119636,99926,110356,30714
342,215056,120866,102601,112437,31020
341,218267,122108,105306,114598,31329
340,221545,123460,108069,116854,31643
339,224880,124751,110923,119111,31953
338,228276,126030,113831,121334,32287
337,231790,127405,116726,123654,32624
336,235288,128689,119808,125989,32935
335,238866,130000,122857,128346,33288
334,242476,131321,126016,130726,33593
333,246175,132725,129236,133115,33911
332,250090,134094,132539,135546,34218
331,253915,135470,135782,138006,34537
330,257830,136902,139044,140577,34865
329,261741,138281,142401,143110,35197
328,265784,139773,145886,145745,35505
327,269821,141296,149423,148330,35861
326,273857,142815,153163,151008,36207
325,278069,144328,156833,153737,36538
324,282397,145889,160478,156444,36872
323,286736,147411,164195,159116,37197
322,291173,148928,168034,162010,37532
321,295633,150494,171951,164887,37887
320,300340,152145,175848,167777,38210
319,304977,153792,179905,170799,38564
318,309655,155375,184126,173727,38901
317,314447,157016,188225,176684,39243
316,319246,158713,192410,179712,39571
315,324237,160456,196776,182855,39899
314,329192,162203,201068,186031,40233
313,334421,163927,205441,189268,40573
312,339535,165677,209885,192566,40912
311,344668,167487,214482,195765,41254
310,350051,169327,219096,199031,41603
309,355489,171174,223796,202419,41902
308,361083,173101,228594,205957,42233
307,366692,175007,233353,209438,42568
306,372384,176852,238196,212977,42901
305,378133,178726,243239,216548,43210
304,384041,180720,248274,220181,43521
303,390092,182778,253306,223892,43869
302,396230,184853,258472,227593,44177
301,402338,186981,263627,231370,44530
300,408768,189058,268722,235262,44852
299,415088,191225,273853,239210,45205
298,421582,193323,279267,243264,45536
297,428150,195470,284908,247448,45911
296,434868,197719,290461,251566,46259
295,441833,199890,295955,255630,46638
294,448726,202134,301589,259749,46975
293,455763,204413,307231,264157,47294
292,462920,206797,312915,268633,47612
291,470166,209125,318838,273004,47991
290,477587,211603,324569,277479,48310
289,484958,214016,330492,282155,48656
288,492745,216503,336438,286752,48991
287,500540,219001,342563,291508,49340
286,508659,221520,348689,296310,49691
285,516591,224051,354893,301078,50057
284,524690,226694,360997,306012,50418
283,532875,229393,367306,311021,50751
282,541231,232031,373731,316122,51095
281,549865,234736,380128,321200,51447
280,558421,237458,386700,326492,51817
279,567053,240358,393279,331836,52134
278,575927,243251,399954,337225,52486
277,585033,246111,406642,342769,52834
276,594197,248926,413219,348388,53185
275,603534,251903,419985,353962,53531
274,612937,254911,426872,359658,53941
273,622353,257926,433927,365459,54311
272,632035,261073,440628,371468,54689
271,641701,264184,447564,377461,55075
270,651607,267417,454866,383637,55462
269,661617,270637,462051,389868,55821
268,671936,273923,469204,396218,56228
267,682245,277268,476327,402552,56612
266,692776,280607,483500,409174,56978
265,703300,284069,490948,415845,57359
264,713882,287592,498439,422640,57741
263,724629,291163,505915,429445,58150
262,735551,294799,513591,436460,58532
261,746864,298559,521157,443580,58947
260,758147,302223,528768,450758,59335
259,769453,306053,536456,458124,59721
258,781092,309870,544165,465450,60105
257,792981,313900,551822,473075,60482
256,804806,318004,559756,480751,60862
255,816849,321988,567607,488361,61245
254,829130,325988,575737,496147,61665
253,841459,330252,583867,504033,62063
252,853841,334485,591768,512154,62477
251,866238,338852,599991,520329,62862
250,878790,343247,608228,528679,63260
249,891471,347741,616361,537029,63675
248,904230,352246,624745,545555,64115
247,916753,356853,632894,554263,64568
246,929838,361582,641318,562953,64984
245,942731,366458,649623,572024,65403
244,955450,371329,658050,581251,65786
243,968359,376223,666513,590573,66216
242,981319,381235,675093,599916,66646
241,994033,386278,683749,609445,67045
240,1006786,391499,692454,619048,67503
239,1019592,396747,700974,628792,67907
238,1032422,402178,709594,638615,68340
237,1045256,407678,718255,648745,68799
236,1058060,413096,726914,658940,69287
235,1071237,418729,735395,669122,69700
234,1084446,424121,743847,679360,70097
233,1097687,429587,752407,689758,70518
232,1110970,434957,760795,699870,70932
231,1124495,440138,768997,709897,71355
230,1138029,445050,776959,719852,71755
229,1151837,449702,784855,729503,72169
228,1165949,453895,792542,738726,72533
227,1180117,457843,799835,747309,72926
226,1194203,461249,806652,755606,73246
225,1208526,464210,813079,763402,73565
224,1223069,466839,818979,770496,73844
223,1237341,468958,824476,776823,74091
222,1251617,470752,829401,782527,74318
221,1265928,472260,833762,787600,74536
220,1280143,473551,837817,792137,74708
219,1294186,474638,841166,795995,74848
218,1308191,475476,844132,799184,74972
217,1322163,476203,846562,801865,75062
216,1336112,476865,848583,804117,75150
215,1350255,477451,850190,805985,75213
214,1364616,477990,851521,807466,75268
213,1378986,478530,852595,808921,75318
212,1393376,479069,853590,810333,75366
211,1407845,479573,854514,811576,75428
210,1422466,480126,855286,812882,75475
209,1437134,480660,856104,814128,75532
208,1452082,481263,856955,815420,75587
207,1467174,481844,857809,816635,75645
206,1482283,482445,858647,817897,75702
205,1497415,483046,859405,819106,75754
204,1512751,483574,860111,820289,75803
203,1528121,483988,860780,821393,75845
202,1543595,484311,861336,822376,75885
201,1558891,484538,861821,823144,75916
200,1573932,484696,862172,823784,75934
199,1589084,484774,862406,824156,75940
198,1604132,484807,862548,824372,75948
197,1618919,484816,862607,824463,75950
196,1633229,484819,862626,824488,75951
195,1647348,484820,862628,824492,75951
194,1660900,484820,862628,824492,75951
193,1673577,484820,862628,824492,75951
192,1685265,484820,862628,824492,75951
191,1696346,484820,862628,824492,75951
190,1706214,484820,862628,824492,75951
189,1714957,484820,862628,824492,75951
188,1722606,484820,862628,824492,75951
187,1729089,484820,862628,824492,75951
186,1734229,484820,862628,824492,75951
185,1738290,484820,862628,824492,75951
184,1741499,484820,862628,824492,75951
183,1743818,484820,862628,824492,75951
182,1745718,484820,862628,824492,75951
181,1747202,484820,862628,824492,75951
180,1748649,484820,862628,824492,75951
179,1749994,484820,862628,824492,75951
178,1751300,484820,862628,824492,75951
177,1752613,484820,862628,824492,75951
176,1753859,484820,862628,824492,75951
175,1755167,484820,862628,824492,75951
174,1756401,484820,862628,824492,75951
173,1757570,484820,862628,824492,75951
172,1758647,484820,862628,824492,75951
171,1759525,484820,862628,824492,75951
170,1760281,484820,862628,824492,75951
169,1760853,484820,862628,824492,75951
168,1761175,484820,862628,824492,75951
167,1761337,484820,862628,824492,75951
166,1761385,484820,862628,824492,75951
165,1761392,484820,862628,824492,75951
164,1761392,484820,862628,824492,75951
163,1761392,484820,862628,824492,75951
162,1761392,484820,862628,824492,75951
161,1761392,484820,862628,824492,75951
160,1761392,484820,862628,824492,75951
159,1761392,484820,862628,824492,75951
158,1761392,484820,862628,824492,75951
157,1761392,484820,862628,824492,75951
156,1761392,484820,862628,824492,75951
155,1761392,484820,862628,824492,75951
154,1761392,484820,862628,824492,75951
153,1761392,484820,862628,824492,75951
152,1761392,484820,862628,824492,75951
151,1761392,484820,862628,824492,75951
150,1761392,484820,862628,824492,75951
149,1761392,484820,862628,824492,75951
148,1761392,484820,862628,824492,75951
147,1761392,484820,862628,824492,75951
146,1761392,484820,862628,824492,75951
145,1761392,484820,862628,824492,75951
144,1761392,484820,862628,824492,75951
143,1761392,484820,862628,824492,75951
142,1761392,484820,862628,824492,75951
141,1761392,484820,862628,824492,75951
140,1761392,484820,862628,824492,75951
139,1761392,484820,862628,824492,75951
138,1761392,484820,862628,824492,75951
137,1761392,484820,862628,824492,75951
136,1761392,484820,862628,824492,75951
135,1761392,484820,862628,824492,75951
134,1761392,484820,862628,824492,75951
133,1761392,484820,862628,824492,75951
132,1761392,484820,862628,824492,75951
131,1761392,484820,862628,824492,75951
130,1761392,484820,862628,824492,75951
129,1761392,484820,862628,824492,75951
128,1761392,484820,862628,824492,75951
127,1761392,484820,862628,824492,75951
126,1761392,484820,862628,824492,75951
125,1761392,484820,862628,824492,75951
124,1761392,484820,862628,824492,75951
123,1761392,484820,862628,824492,75951
122,1761392,484820,862628,824492,75951
121,1761392,484820,862628,824492,75951
120,1761392,484820,862628,824492,75951
119,1761392,484820,862628,824492,75951
118,1761392,484820,862628,824492,75951
117,1761392,484820,862628,824492,75951
116,1761392,484820,862628,824492,75951
115,1761392,484820,862628,824492,75951
114,1761392,484820,862628,824492,75951
113,1761392,484820,862628,824492,75951
112,1761392,484820,862628,824492,75951
111,1761392,484820,862628,824492,75951
110,1761392,484820,862628,824492,75951
109,1761392,484820,862628,824492,75951
108,1761392,484820,862628,824492,75951
107,1761392,484820,862628,824492,75951
106,1761392,484820,862628,824492,75951
105,1761392,484820,862628,824492,75951
104,1761392,484820,862628,824492,75951
103,1761392,484820,862628,824492,75951
102,1761392,484820,862628,824492,75951
101,1761392,484820,862628,824492,75951
100,1761392,484820,862628,824492,75951
99,1761392,484820,862628,824492,75951
98,1761392,484820,862628,824492,75951
97,1761392,484820,862628,824492,75951
96,1761392,484820,862628,824492,75951
95,1761392,484820,862628,824492,75951
94,1761392,484820,862628,824492,75951
93,1761392,484820,862628,824492,75951
92,1761392,484820,862628,824492,75951
91,1761392,484820,862628,824492,75951
90,1761392,484820,862628,824492,75951
89,1761392,484820,862628,824492,75951
88,1761392,484820,862628,824492,75951
87,1761392,484820,862628,824492,75951
86,1761392,484820,862628,824492,75951
85,1761392,484820,862628,824492,75951
84,1761392,484820,862628,824492,75951
83,1761392,484820,862628,824492,75951
82,1761392,484820,862628,824492,75951
81,1761392,484820,862628,824492,75951
80,1761392,484820,862628,824492,75951
79,1761392,484820,862628,824492,75951
78,1761392,484820,862628,824492,75951
77,1761392,484820,862628,824492,75951
76,1761392,484820,862628,824492,75951
75,1761392,484820,862628,824492,75951
74,1761392,484820,862628,824492,75951
73,1761392,484820,862628,824492,75951
72,1761392,484820,862628,824492,75951
71,1761392,484820,862628,824492,75951
70,1761392,484820,862628,824492,75951
69,1761392,484820,862628,824492,75951
68,1761392,484820,862628,824492,75951
67,1761392,484820,862628,824492,75951
66,1761392,484820,862628,824492,75951
65,1761392,484820,862628,824492,75951
64,1761392,484820,862628,824492,75951
63,1761392,484820,862628,824492,75951
62,1761392,484820,862628,824492,75951
61,1761392,484820,862628,824492,75951
60,1761392,484820,862628,824492,75951
59,1761392,484820,862628,824492,75951
58,1761392,484820,862628,824492,75951
57,1761392,484820,862628,824492,75951
56,1761392,484820,862628,824492,75951
55,1761392,484820,862628,824492,75951
54,1761392,484820,862628,824492,75951
53,1761392,484820,862628,824492,75951
52,1761392,484820,862628,824492,75951
51,1761392,484820,862628,824492,75951
50,1761392,484820,862628,824492,75951
49,1761392,484820,862628,824492,75951
48,1761392,484820,862628,824492,75951
47,1761392,484820,862628,824492,75951
46,1761392,484820,862628,824492,75951
45,1761392,484820,862628,824492,75951
44,1761392,484820,862628,824492,75951
43,1761392,484820,862628,824492,75951
42,1761392,484820,862628,824492,75951
41,1761392,484820,862628,824492,75951
40,1761392,484820,862628,824492,75951
39,1761392,484820,862628,824492,75951
38,1761392,484820,862628,824492,75951
37,1761392,484820,862628,824492,75951
36,1761392,484820,862628,824492,75951
35,1761392,484820,862628,824492,75951
34,1761392,484820,862628,824492,75951
33,1761392,484820,862628,824492,75951
32,1761392,484820,862628,824492,75951
31,1761392,484820,862628,824492,75951
30,1761392,484820,862628,824492,75951
29,1761392,484820,862628,824492,75951
28,1761392,484820,862628,824492,75951
27,1761392,484820,862628,824492,75951
26,1761392,484820,862628,824492,75951
25,1761392,484820,862628,824492,75951
24,1761392,484820,862628,824492,75951
23,1761392,484820,862628,824492,75951
22,1761392,484820,862628,824492,75951
21,1761392,484820,862628,824492,75951
20,1761392,484820,862628,824492,75951
19,1761392,484820,862628,824492,75951
18,1761392,484820,862628,824492,75951
17,1761392,484820,862628,824492,75951
16,1761392,484820,862628,824492,75951
15,1761392,484820,862628,824492,75951
14,1761392,484820,862628,824492,75951
13,1761392,484820,862628,824492,75951
12,1761392,484820,862628,824492,75951
11,1761392,484820,862628,824492,75951
10,1761392,484820,862628,824492,75951
9,1761392,484820,862628,824492,75951
8,1761392,484820,862628,824492,75951
7,1761392,484820,862628,824492,75951
6,1761392,484820,862628,824492,75951
5,1761392,484820,862628,824492,75951
4,1761392,484820,862628,824492,75951
3,1761392,484820,862628,824492,75951
2,1761392,484820,862628,824492,75951
1,1761392,484820,862628,824492,75951
0,1761392,484820,862628,824492,75951
